receiver_player_name,posteam,week,week#,targets,complete_pass,yards_gained,air_yards,xYards,cp,implied_posteam_total,goal_to_go,qb_hit,middle,yards_after_catch,xyac_mean_yardage,team_attempts,team_air_yards,szn,target_week
R.James,NYG,2,2,6,5.0,51.0,52.0,47.97517311639642,4.1334593296051025,21.5,0,1.0,3,11.0,20.8653906997497,32,198.0,2022,3
S.Barkley,NYG,2,2,4,3.0,16.0,10.0,20.930401792294614,2.887576758861543,21.5,0,1.0,1,7.0,14.52706246270099,32,198.0,2022,3
S.Shepard,NYG,2,2,10,6.0,34.0,85.0,71.47033748067508,6.847196072340011,21.5,0,1.0,1,12.0,31.98238429248887,32,198.0,2022,3
T.Hudson,NYG,2,2,3,2.0,22.0,29.0,24.10079837311362,1.823885560035706,21.5,0,0.0,1,4.0,7.9179851760855,32,198.0,2022,3
C.Myarick,NYG,3,3,1,1.0,6.0,4.0,5.9015157350332865,0.782278895378113,19.75,0,0.0,0,2.0,4.27504690665228,32,214.0,2022,4
D.Bellinger,NYG,3,3,5,4.0,40.0,7.0,23.34047636658942,3.265928447246552,19.75,0,2.0,2,37.0,25.34238569624723,32,214.0,2022,4
D.Sills,NYG,3,3,4,2.0,20.0,48.0,33.96669799778845,2.346722215414047,19.75,0,1.0,1,1.0,6.8797882965373,32,214.0,2022,4
R.James,NYG,3,3,5,4.0,36.0,41.0,43.09062087556036,3.529758810997009,19.75,0,1.0,2,10.0,25.331576039519888,32,214.0,2022,4
S.Barkley,NYG,3,3,4,4.0,45.0,-11.0,21.79710571257543,3.421328902244567,19.75,0,0.0,0,56.0,38.121360009558074,32,214.0,2022,4
S.Shepard,NYG,3,3,10,5.0,49.0,98.0,85.9269085144348,6.780579119920731,19.75,0,0.0,4,15.0,21.78999560793455,32,214.0,2022,4
D.Bellinger,NYG,4,4,3,3.0,23.0,13.0,18.930251360544045,2.310475885868072,21.0,0,0.0,0,10.0,14.24965481129766,15,148.0,2022,5
D.Sills,NYG,4,4,2,1.0,5.0,13.0,15.416979840895587,1.4397141337394719,21.0,0,0.0,1,1.0,4.30330393266922,15,148.0,2022,5
D.Slayton,NYG,4,4,2,1.0,11.0,63.0,18.733531432507192,0.985562860965729,21.0,0,0.0,0,6.0,3.91461637028988,15,148.0,2022,5
R.James,NYG,4,4,3,1.0,9.0,30.0,25.09869403101769,1.893870294094087,21.0,0,0.0,1,0.0,3.36760338603199,15,148.0,2022,5
S.Barkley,NYG,4,4,2,2.0,16.0,-8.0,8.918876823188128,1.456161558628082,21.0,0,0.0,0,24.0,18.27198108748418,15,148.0,2022,5
T.Hudson,NYG,4,4,2,1.0,18.0,23.0,17.393520114443916,1.2474951148033142,21.0,0,0.0,0,8.0,3.70607164374087,15,148.0,2022,5
C.Myarick,NYG,5,5,1,1.0,4.0,-2.0,3.2402890946856866,0.8170285820961,16.75,0,0.0,1,6.0,5.96300369710662,26,137.0,2022,6
D.Bellinger,NYG,5,5,3,2.0,22.0,8.0,17.642238628115248,2.119476616382599,16.75,0,1.0,2,10.0,9.195783059985839,26,137.0,2022,6
D.Sills,NYG,5,5,2,2.0,12.0,2.0,5.46546213991286,1.025655210018158,16.75,1,1.0,0,10.0,8.9701556727523,26,137.0,2022,6
D.Slayton,NYG,5,5,7,6.0,79.0,73.0,51.19130153887359,4.405096173286439,16.75,1,0.0,1,24.0,19.140156189598198,26,137.0,2022,6
M.Breida,NYG,5,5,2,2.0,13.0,1.0,10.260993326713677,1.558863997459412,16.75,0,0.0,0,12.0,12.884248485032,26,137.0,2022,6
M.Johnson,NYG,5,5,3,3.0,35.0,22.0,18.937495400973525,2.130686759948731,16.75,0,0.0,0,13.0,11.33243139824481,26,137.0,2022,6
R.James,NYG,5,5,2,2.0,16.0,12.0,14.95665847062347,1.496112406253815,16.75,0,0.0,1,4.0,11.81120174011448,26,137.0,2022,6
S.Barkley,NYG,5,5,6,3.0,36.0,21.0,34.16896825525458,4.509072571992875,16.75,0,0.0,0,40.0,23.55247258754391,26,137.0,2022,6
D.Bellinger,NYG,6,6,5,5.0,38.0,15.0,24.505315099739022,3.37174865603447,20.25,1,0.0,0,23.0,21.4641650923586,25,168.0,2022,7
D.Sills,NYG,6,6,2,1.0,8.0,7.0,12.002654608626909,1.501492023468018,20.25,0,0.0,0,7.0,6.00473499239888,25,168.0,2022,7
D.Slayton,NYG,6,6,3,1.0,18.0,36.0,21.464546149340524,1.645752340555191,20.25,0,0.0,0,1.0,3.31306008901447,25,168.0,2022,7
M.Breida,NYG,6,6,2,2.0,17.0,9.0,14.273589024544567,1.460543036460876,20.25,0,0.0,1,8.0,13.568023538347889,25,168.0,2022,7
M.Johnson,NYG,6,6,4,2.0,25.0,48.0,26.928180781478268,2.182520121335984,20.25,1,1.0,1,13.0,12.93600316029915,25,168.0,2022,7
R.James,NYG,6,6,2,2.0,18.0,8.0,11.745932334718262,1.575123608112336,20.25,0,0.0,0,10.0,8.85623860776832,25,168.0,2022,7
S.Barkley,NYG,6,6,3,3.0,12.0,9.0,15.782866414053583,2.048533856868744,20.25,0,1.0,1,3.0,15.33630876256939,25,168.0,2022,7
W.Robinson,NYG,6,6,4,3.0,37.0,36.0,34.008434365774214,2.744095981121064,20.25,1,0.0,3,13.0,9.99638593391864,25,168.0,2022,7
C.Myarick,NYG,7,7,2,2.0,21.0,12.0,14.798922101047571,1.488283514976502,20.5,0,0.0,1,9.0,9.933104562805969,29,193.0,2022,8
D.Bellinger,NYG,7,7,1,1.0,13.0,10.0,9.291916161730654,0.713181912899017,20.5,0,0.0,1,3.0,3.95320253138198,29,193.0,2022,8
D.Sills,NYG,7,7,1,1.0,19.0,14.0,12.80716674342454,0.701737701892853,20.5,0,0.0,1,5.0,5.22355994045211,29,193.0,2022,8
D.Slayton,NYG,7,7,6,3.0,58.0,94.0,55.17556883900766,3.5487061738967913,20.5,0,0.0,2,6.0,7.2082676342106495,29,193.0,2022,8
M.Breida,NYG,7,7,1,1.0,14.0,2.0,3.9146884718434727,0.555005669593811,20.5,0,1.0,0,12.0,5.08071165109868,29,193.0,2022,8
R.James,NYG,7,7,2,1.0,2.0,13.0,14.15612910634318,1.3447558283805852,20.5,0,0.0,0,3.0,7.73822736274451,29,193.0,2022,8
S.Barkley,NYG,7,7,4,4.0,25.0,0.0,21.339420852878305,3.207063674926759,20.5,0,0.0,0,25.0,28.31794254406125,29,193.0,2022,8
W.Robinson,NYG,7,7,8,6.0,50.0,24.0,44.6738768322591,5.824236035346984,20.5,0,1.0,1,36.0,33.12702536628057,29,193.0,2022,8
C.Myarick,NYG,8,8,1,1.0,10.0,2.0,5.621194240679752,0.768624067306519,20.75,0,0.0,0,8.0,5.49950692486891,31,244.0,2022,9
D.Sills,NYG,8,8,2,1.0,5.0,20.0,18.041261248054706,1.3698850274085999,20.75,0,0.0,0,1.0,4.17858098156285,31,244.0,2022,9
D.Slayton,NYG,8,8,6,5.0,66.0,74.0,60.219066648743194,3.832712501287461,20.75,0,0.0,3,8.0,20.2570091524758,31,244.0,2022,9
M.Breida,NYG,8,8,2,1.0,10.0,26.0,16.129937498218446,1.25350108742714,20.75,0,0.0,0,11.0,8.67870009312173,31,244.0,2022,9
M.Johnson,NYG,8,8,6,1.0,3.0,45.0,47.46894268607613,3.999216556549073,20.75,0,1.0,2,0.0,4.4506246311721,31,244.0,2022,9
S.Barkley,NYG,8,8,5,3.0,9.0,11.0,33.73530456829756,3.821692705154419,20.75,0,0.0,0,24.0,32.6211638488967,31,244.0,2022,9
T.Hudson,NYG,8,8,5,3.0,58.0,32.0,33.44579365328591,3.2762726545333862,20.75,0,1.0,0,37.0,14.56052789954265,31,244.0,2022,9
W.Robinson,NYG,8,8,3,2.0,15.0,12.0,18.79398277210801,2.28712397813797,20.75,0,0.0,1,7.0,9.73064466455252,31,244.0,2022,9
D.Slayton,NYG,10,10,4,3.0,95.0,34.0,34.899211834347156,2.685697555541992,23.5,0,1.0,2,76.0,12.34001421568245,17,96.0,2022,11
I.Hodgins,NYG,10,10,2,2.0,41.0,29.0,20.609457017636124,1.116080224514008,23.5,0,1.0,2,12.0,9.132843403916919,17,96.0,2022,11
L.Cager,NYG,10,10,2,2.0,9.0,-2.0,9.653746320759204,1.6496967673301701,23.5,1,0.0,0,11.0,13.39335236015177,17,96.0,2022,11
S.Barkley,NYG,10,10,1,1.0,8.0,-1.0,5.655197267337766,0.87018358707428,23.5,0,0.0,0,9.0,7.88118474037037,17,96.0,2022,11
T.Hudson,NYG,10,10,3,3.0,24.0,14.0,21.080978844456354,2.269616127014161,23.5,0,0.0,1,10.0,13.96023067350325,17,96.0,2022,11
W.Robinson,NYG,10,10,2,2.0,20.0,7.0,13.905979192901444,1.526921689510345,23.5,0,0.0,1,13.0,10.62251056341483,17,96.0,2022,11
B.Berrios,NYJ,1,1,6,5.0,37.0,12.0,31.97644432746871,4.279108464717865,18.75,0,1.0,1,25.0,32.17272634195982,57,280.0,2022,2
Br.Hall,NYJ,1,1,9,6.0,38.0,15.0,45.68607679402762,7.003586053848268,18.75,1,1.0,2,30.0,32.83377825313072,57,280.0,2022,2
C.Davis,NYJ,1,1,10,6.0,77.0,112.0,82.48074509158873,5.737264275550843,18.75,0,3.0,5,4.0,23.31975649408559,57,280.0,2022,2
E.Moore,NYJ,1,1,7,5.0,49.0,57.0,51.724896045788796,4.706046640872955,18.75,0,0.0,0,16.0,24.8624133311605,57,280.0,2022,2
G.Wilson,NYJ,1,1,8,4.0,52.0,60.0,40.805673639998,4.454490125179292,18.75,3,1.0,1,19.0,20.10246743787866,57,280.0,2022,2
Mi.Carter,NYJ,1,1,9,7.0,40.0,-1.0,44.47704564832212,7.181167483329775,18.75,1,0.0,1,45.0,53.21811459807954,57,280.0,2022,2
T.Conklin,NYJ,1,1,7,4.0,16.0,11.0,34.2626687373816,5.241972476243974,18.75,1,0.0,0,0.0,11.44908519973978,57,280.0,2022,2
Br.Hall,NYJ,2,2,1,1.0,10.0,7.0,3.7210160015404683,0.580641508102417,16.0,1,0.0,0,3.0,1.42939114122419,43,399.0,2022,3
C.Davis,NYJ,2,2,4,2.0,83.0,132.0,42.63369689705989,1.522360607981682,16.0,0,1.0,1,25.0,13.686763958190571,43,399.0,2022,3
E.Moore,NYJ,2,2,5,3.0,41.0,76.0,40.623030174787765,2.654760867357255,16.0,0,0.0,1,0.0,10.30471581711754,43,399.0,2022,3
G.Wilson,NYJ,2,2,14,8.0,102.0,164.0,90.23883930701132,7.734904557466507,16.0,4,1.0,5,24.0,25.850821600033676,43,399.0,2022,3
J.Smith,NYJ,2,2,1,1.0,17.0,8.0,6.517784721885184,0.647624433040619,16.0,0,0.0,0,9.0,3.69268916919827,43,399.0,2022,3
Mi.Carter,NYJ,2,2,5,5.0,27.0,-7.0,23.651858876392126,4.011492252349854,16.0,0,0.0,0,34.0,39.47283454932771,43,399.0,2022,3
T.Conklin,NYJ,2,2,9,6.0,40.0,18.0,45.53537810949124,6.283561050891877,16.0,0,1.0,2,35.0,38.036081299746016,43,399.0,2022,3
T.Johnson,NYJ,2,2,3,1.0,4.0,1.0,15.346915794589716,2.387015819549561,16.0,0,0.0,1,6.0,8.54857532528695,43,399.0,2022,3
Br.Hall,NYJ,3,3,11,6.0,53.0,67.0,60.51694499450548,7.106103748083114,19.75,0,2.0,2,40.0,34.36433339385985,48,470.0,2022,4
C.Davis,NYJ,3,3,5,2.0,27.0,69.0,44.23197397047817,2.771171182394029,19.75,0,0.0,0,2.0,8.58443790700403,48,470.0,2022,4
C.Uzomah,NYJ,3,3,1,1.0,5.0,5.0,6.0428095507645025,0.760201811790466,19.75,0,0.0,0,0.0,3.92997051239945,48,470.0,2022,4
E.Moore,NYJ,3,3,9,4.0,49.0,180.0,87.22270585271909,4.327837064862251,19.75,0,0.0,0,0.0,15.40542321116664,48,470.0,2022,4
G.Wilson,NYJ,3,3,11,6.0,60.0,100.0,79.52192185356142,7.238570898771285,19.75,0,0.0,2,14.0,31.30022883743369,48,470.0,2022,4
Mi.Carter,NYJ,3,3,2,1.0,7.0,-3.0,10.057872204941738,1.5134423971176152,19.75,0,1.0,1,11.0,11.7853447842354,48,470.0,2022,4
T.Conklin,NYJ,3,3,8,8.0,84.0,22.0,43.490008740129475,5.917472422122954,19.75,0,1.0,0,62.0,40.20419557973946,48,470.0,2022,4
B.Berrios,NYJ,4,4,1,1.0,6.0,-2.0,3.653751762857525,0.84201592206955,19.0,0,0.0,0,8.0,6.37710353225702,33,296.0,2022,5
Br.Hall,NYJ,4,4,6,2.0,12.0,47.0,37.43370336423174,3.885585874319077,19.0,0,1.0,1,4.0,8.48303067829693,33,296.0,2022,5
C.Davis,NYJ,4,4,6,5.0,74.0,80.0,49.80215158796065,3.4023178219795227,19.0,1,0.0,1,16.0,14.543650001898644,33,296.0,2022,5
E.Moore,NYJ,4,4,4,3.0,53.0,54.0,36.62195121711704,2.432022422552108,19.0,0,0.0,1,15.0,13.15502355675562,33,296.0,2022,5
G.Wilson,NYJ,4,4,6,2.0,41.0,45.0,39.939590311762984,3.8100577294826508,19.0,0,1.0,1,20.0,7.952761825181369,33,296.0,2022,5
Mi.Carter,NYJ,4,4,3,2.0,14.0,5.0,12.377396499074669,2.005492627620697,19.0,0,2.0,0,10.0,11.37874067623488,33,296.0,2022,5
T.Conklin,NYJ,4,4,5,3.0,52.0,40.0,41.31578902554428,3.494509577751159,19.0,0,0.0,4,24.0,13.52283488916874,33,296.0,2022,5
Z.Wilson,NYJ,4,4,1,1.0,2.0,2.0,1.2286392670152868,0.540091753005981,19.0,1,0.0,0,0.0,0.0,33,296.0,2022,5
B.Berrios,NYJ,5,5,1,1.0,-1.0,-2.0,5.621013714704823,0.869670808315277,21.5,0,0.0,0,1.0,8.53109767986462,21,197.0,2022,6
Br.Hall,NYJ,5,5,2,2.0,100.0,17.0,17.97988410282734,1.451333463191986,21.5,0,0.0,0,83.0,12.240720526388039,21,197.0,2022,6
C.Davis,NYJ,5,5,4,2.0,38.0,47.0,36.17678181916113,2.401672899723053,21.5,0,0.0,1,6.0,8.33913611914614,21,197.0,2022,6
C.Uzomah,NYJ,5,5,2,2.0,12.0,5.0,13.584829366897909,1.613657414913178,21.5,0,0.0,2,7.0,12.65864995139418,21,197.0,2022,6
E.Moore,NYJ,5,5,4,1.0,11.0,69.0,38.10288081347784,2.118201822042465,21.5,0,0.0,1,2.0,2.99610575987026,21,197.0,2022,6
G.Wilson,NYJ,5,5,4,3.0,27.0,20.0,25.29727979545732,2.763550311326981,21.5,0,1.0,1,14.0,15.470595186008719,21,197.0,2022,6
J.Smith,NYJ,5,5,1,1.0,11.0,3.0,5.783773015219238,0.70934009552002,21.5,0,0.0,0,8.0,4.59835490240221,21,197.0,2022,6
Mi.Carter,NYJ,5,5,2,2.0,12.0,-1.0,10.912675845929481,1.621231734752655,21.5,0,0.0,0,13.0,14.48749362095987,21,197.0,2022,6
B.Berrios,NYJ,6,6,1,1.0,6.0,6.0,7.704067508286727,0.770402371883392,18.5,0,0.0,1,0.0,4.18909326670109,17,105.0,2022,7
Br.Hall,NYJ,6,6,2,2.0,5.0,-6.0,10.454674096569303,1.758612751960754,18.5,0,0.0,0,11.0,19.32722604896848,17,105.0,2022,7
C.Davis,NYJ,6,6,4,2.0,52.0,60.0,29.09476236540126,2.009161025285721,18.5,0,0.0,2,6.0,10.886219629792329,17,105.0,2022,7
C.Uzomah,NYJ,6,6,2,2.0,17.0,-2.0,10.326118983471286,1.656860172748566,18.5,0,0.0,0,19.0,15.33813000482772,17,105.0,2022,7
G.Wilson,NYJ,6,6,5,1.0,8.0,33.0,33.33896252329088,3.35285222530365,18.5,0,0.0,2,1.0,4.54483369047375,17,105.0,2022,7
Mi.Carter,NYJ,6,6,1,1.0,6.0,0.0,5.122401768145242,0.728565156459808,18.5,0,0.0,0,6.0,6.84644998954173,17,105.0,2022,7
T.Conklin,NYJ,6,6,2,1.0,16.0,14.0,15.15217576054911,1.481444656848907,18.5,0,0.0,1,8.0,4.0163597415085,17,105.0,2022,7
B.Berrios,NYJ,7,7,4,3.0,15.0,19.0,30.16756003446404,2.9818274974823,19.5,0,0.0,1,11.0,19.14433940388699,23,115.0,2022,8
C.Uzomah,NYJ,7,7,2,1.0,5.0,8.0,14.704704778456728,1.5952988862991329,19.5,0,0.0,1,7.0,9.03375424296974,23,115.0,2022,8
D.Mims,NYJ,7,7,2,1.0,4.0,4.0,12.172838105330285,1.674844861030579,19.5,0,0.0,1,5.0,7.44779173156712,23,115.0,2022,8
G.Wilson,NYJ,7,7,4,4.0,24.0,5.0,23.320598495408934,3.181141674518585,19.5,0,0.0,0,19.0,25.6022158282358,23,115.0,2022,8
Mi.Carter,NYJ,7,7,2,2.0,45.0,2.0,11.036144867869536,1.613312780857086,19.5,0,0.0,0,43.0,12.978740628524971,23,115.0,2022,8
T.Conklin,NYJ,7,7,6,4.0,22.0,45.0,42.31971350642202,4.036661744117736,19.5,0,1.0,3,13.0,25.21083867434941,23,115.0,2022,8
T.Johnson,NYJ,7,7,1,1.0,6.0,5.0,6.8557831202382005,0.777276992797852,19.5,0,0.0,1,1.0,4.5219894284528,23,115.0,2022,8
C.Uzomah,NYJ,8,8,1,1.0,27.0,13.0,9.209089521405776,0.643469512462616,18.5,0,0.0,0,14.0,3.25208818544343,34,316.0,2022,9
D.Mims,NYJ,8,8,3,2.0,76.0,54.0,35.723131904676194,1.715635359287262,18.5,0,0.0,1,47.0,9.15622900813469,34,316.0,2022,9
G.Wilson,NYJ,8,8,7,6.0,115.0,60.0,52.22824799517664,4.889981955289841,18.5,0,0.0,3,57.0,39.04654338954425,34,316.0,2022,9
J.Smith,NYJ,8,8,1,1.0,23.0,12.0,9.834609705179398,0.703623175621033,18.5,0,0.0,1,11.0,3.0354128734034,34,316.0,2022,9
Mi.Carter,NYJ,8,8,7,4.0,35.0,17.0,34.21099983026712,4.759435683488845,18.5,2,0.0,2,37.0,30.56455660963552,34,316.0,2022,9
T.Conklin,NYJ,8,8,10,6.0,79.0,149.0,73.36026375587838,5.13238188624382,18.5,2,0.0,3,28.0,18.44557679528225,34,316.0,2022,9
B.Berrios,NYJ,9,9,2,1.0,6.0,-1.0,9.90935629161321,1.5873623490333562,17.5,0,0.0,0,6.0,6.66590472793905,24,146.0,2022,10
C.Uzomah,NYJ,9,9,3,3.0,16.0,4.0,17.97459611785446,2.425819873809814,17.5,0,0.0,1,12.0,20.90149020659738,24,146.0,2022,10
D.Mims,NYJ,9,9,4,1.0,12.0,67.0,34.95785889350781,2.152130126953125,17.5,0,0.0,1,4.0,2.20576477987925,24,146.0,2022,10
G.Wilson,NYJ,9,9,9,8.0,92.0,72.0,63.56122526915065,6.044089555740356,17.5,0,1.0,2,32.0,34.35292472186848,24,146.0,2022,10
J.Robinson,NYJ,9,9,2,2.0,5.0,-9.0,7.3735732833524334,1.716627478599548,17.5,1,0.0,0,14.0,16.56299068251974,24,146.0,2022,10
J.Smith,NYJ,9,9,1,1.0,6.0,6.0,6.348657065668177,0.755231738090515,17.5,0,0.0,0,0.0,3.67614447465166,24,146.0,2022,10
Mi.Carter,NYJ,9,9,1,1.0,10.0,-5.0,3.746568407705978,0.863797426223755,17.5,0,0.0,0,15.0,10.7169567332603,24,146.0,2022,10
T.Conklin,NYJ,9,9,2,1.0,7.0,12.0,11.754799589580575,1.323290348052979,17.5,0,0.0,0,3.0,3.69055887474678,24,146.0,2022,10
A.Brown,PHI,1,1,13,10.0,155.0,94.0,100.7773906009644,9.15448448061943,27.5,2,1.0,5,63.0,53.27796601824956,29,129.0,2022,2
D.Goedert,PHI,1,1,4,3.0,60.0,9.0,23.435398211161612,2.9976161122322083,27.5,0,1.0,0,52.0,17.11913269699289,29,129.0,2022,2
K.Gainwell,PHI,1,1,4,2.0,12.0,-1.0,18.746387856152403,2.854728877544404,27.5,1,0.0,2,12.0,14.29315607705212,29,129.0,2022,2
M.Sanders,PHI,1,1,2,2.0,9.0,-3.0,12.66806154974917,1.718069612979889,27.5,0,0.0,0,12.0,16.093659986050632,29,129.0,2022,2
Z.Pascal,PHI,1,1,1,1.0,7.0,3.0,6.198965240657252,0.759299218654633,27.5,0,0.0,0,4.0,5.04470514619607,29,129.0,2022,2
A.Brown,PHI,2,2,8,5.0,69.0,111.0,82.17415147151662,5.280567765235902,26.0,0,0.0,3,34.0,23.24439827918832,31,287.0,2022,3
B.Scott,PHI,2,2,1,1.0,2.0,2.0,6.13617286838585,0.809839725494385,26.0,0,0.0,0,0.0,5.60112426679552,31,287.0,2022,3
D.Goedert,PHI,2,2,6,5.0,82.0,46.0,47.95419582920793,4.128090858459474,26.0,0,1.0,1,51.0,25.35243098194769,31,287.0,2022,3
D.Smith,PHI,2,2,7,7.0,80.0,56.0,59.575277713494046,4.911512136459351,26.0,0,0.0,2,24.0,30.32567820666737,31,287.0,2022,3
K.Gainwell,PHI,2,2,2,1.0,11.0,6.0,12.895088882086057,1.590486764907837,26.0,0,0.0,0,9.0,6.11399871115282,31,287.0,2022,3
M.Sanders,PHI,2,2,3,3.0,6.0,-5.0,17.93945147281192,2.431420564651489,26.0,0,0.0,0,11.0,24.53175876722528,31,287.0,2022,3
Q.Watkins,PHI,2,2,2,2.0,69.0,66.0,28.949709173928326,0.946472823619842,26.0,0,0.0,1,3.0,5.71736535972013,31,287.0,2022,3
Z.Pascal,PHI,2,2,2,2.0,14.0,5.0,10.604584833393673,1.251575291156769,26.0,0,1.0,0,9.0,10.26201752055203,31,287.0,2022,3
A.Brown,PHI,3,3,10,5.0,85.0,130.0,78.3906507173617,5.401374921202661,26.5,3,1.0,2,26.0,26.639059883811548,34,387.0,2022,4
D.Goedert,PHI,3,3,4,3.0,26.0,-1.0,22.510713457256706,3.173735082149506,26.5,0,0.0,3,31.0,22.756252389430273,34,387.0,2022,4
D.Smith,PHI,3,3,12,8.0,169.0,205.0,119.43708619210211,6.608552843332292,26.5,1,1.0,4,57.0,33.57183505024299,34,387.0,2022,4
G.Calcaterra,PHI,3,3,1,1.0,40.0,18.0,14.978313327903575,0.584970474243164,26.5,0,0.0,0,22.0,4.29254039211082,34,387.0,2022,4
J.Stoll,PHI,3,3,2,1.0,4.0,1.0,6.889047030898984,1.602824330329896,26.5,1,0.0,1,2.0,5.41703059733845,34,387.0,2022,4
M.Sanders,PHI,3,3,1,1.0,-2.0,-1.0,6.007621681906794,0.867213547229767,26.5,0,0.0,0,-1.0,7.43049027198867,34,387.0,2022,4
Z.Pascal,PHI,3,3,3,3.0,18.0,6.0,15.756150010780733,2.044739544391632,26.5,0,1.0,0,12.0,15.338483070678201,34,387.0,2022,4
A.Brown,PHI,4,4,7,5.0,95.0,90.0,72.92143840168862,4.327458918094635,25.25,0,1.0,3,34.0,19.27192860534706,24,162.0,2022,5
D.Goedert,PHI,4,4,6,5.0,72.0,9.0,39.68468595759385,4.52879774570465,25.25,1,1.0,3,70.0,44.72573072512021,24,162.0,2022,5
D.Smith,PHI,4,4,4,3.0,17.0,35.0,33.187410038985114,2.7187761962413797,25.25,0,0.0,1,0.0,10.908772427093929,24,162.0,2022,5
K.Gainwell,PHI,4,4,2,1.0,-2.0,2.0,10.18000765988722,1.493717789649963,25.25,1,0.0,0,3.0,10.8996972884343,24,162.0,2022,5
M.Sanders,PHI,4,4,3,2.0,22.0,3.0,18.557090522127016,2.476468861103058,25.25,0,0.0,1,22.0,14.1579232671138,24,162.0,2022,5
A.Brown,PHI,5,5,7,3.0,32.0,48.0,52.56604866259134,4.878300249576569,27.0,1,0.0,0,4.0,7.62647676965571,34,124.0,2022,6
D.Goedert,PHI,5,5,9,8.0,95.0,37.0,65.74611965081453,6.858499228954316,27.0,0,0.0,1,68.0,48.64420117687406,34,124.0,2022,6
D.Smith,PHI,5,5,11,10.0,87.0,34.0,78.68292327384762,8.63053411245346,27.0,0,1.0,0,65.0,75.82951546714322,34,124.0,2022,6
M.Sanders,PHI,5,5,3,2.0,6.0,2.0,16.555846114057815,2.234793782234191,27.0,0,1.0,0,8.0,14.96991539999723,34,124.0,2022,6
Q.Watkins,PHI,5,5,4,3.0,19.0,3.0,20.90670170793849,3.032169848680497,27.0,1,0.0,0,21.0,22.79071384542476,34,124.0,2022,6
A.Brown,PHI,6,6,8,5.0,67.0,36.0,54.532907215485594,6.007406115531923,24.5,0,0.0,2,56.0,26.55302675414714,22,108.0,2022,7
D.Goedert,PHI,6,6,6,2.0,22.0,46.0,46.4104875610158,4.2425497174263,24.5,0,0.0,1,12.0,8.21037782351778,22,108.0,2022,7
D.Smith,PHI,6,6,5,5.0,44.0,30.0,32.196602349797246,3.38356935977936,24.5,1,0.0,1,14.0,17.37920018244768,22,108.0,2022,7
J.Stoll,PHI,6,6,1,1.0,21.0,4.0,6.3389091776839726,0.773848474025726,24.5,0,0.0,0,17.0,4.20026509359013,22,108.0,2022,7
M.Sanders,PHI,6,6,1,1.0,1.0,-5.0,5.697399363408422,0.872155427932739,24.5,0,0.0,0,6.0,10.3363971102372,22,108.0,2022,7
Q.Watkins,PHI,6,6,1,1.0,0.0,-3.0,4.485297760656842,0.886419236660004,24.5,0,0.0,0,3.0,8.49692363949725,22,108.0,2022,7
A.Brown,PHI,8,8,10,6.0,156.0,181.0,109.78401959715121,5.561616301536559,27.0,0,0.0,4,31.0,9.83611138653942,30,317.0,2022,9
D.Goedert,PHI,8,8,6,6.0,64.0,35.0,46.184577910486794,4.309843122959138,27.0,0,0.0,0,29.0,28.88994002416439,30,317.0,2022,9
D.Smith,PHI,8,8,8,5.0,23.0,37.0,62.508297369898735,6.163121938705445,27.0,0,0.0,2,17.0,34.33431904439935,30,317.0,2022,9
K.Gainwell,PHI,8,8,1,1.0,8.0,2.0,7.0928569093093055,0.837485671043396,27.0,0,0.0,0,6.0,6.4427036075067,30,317.0,2022,9
Z.Pascal,PHI,8,8,2,2.0,57.0,20.0,17.662666975793638,1.282377183437348,27.0,0,0.0,0,37.0,10.56099763929523,30,317.0,2022,9
A.Brown,PHI,9,9,6,4.0,59.0,59.0,50.378276010397755,3.980838894844055,29.75,0,0.0,1,25.0,15.40896129357862,25,184.0,2022,10
D.Goedert,PHI,9,9,9,8.0,100.0,85.0,81.1376055331004,5.756761372089387,29.75,1,0.0,2,35.0,35.743345816968954,25,184.0,2022,10
D.Smith,PHI,9,9,2,2.0,22.0,14.0,14.854320740807356,1.333266407251358,29.75,0,1.0,0,8.0,11.25972896085295,25,184.0,2022,10
J.Stoll,PHI,9,9,2,1.0,13.0,13.0,14.170140893165087,1.475230634212494,29.75,0,0.0,0,4.0,2.67353658244247,25,184.0,2022,10
K.Gainwell,PHI,9,9,3,3.0,16.0,2.0,15.294852449765916,2.418003797531128,29.75,1,0.0,0,14.0,16.15459642880887,25,184.0,2022,10
Q.Watkins,PHI,9,9,2,2.0,25.0,11.0,17.692791595282664,1.436644017696381,29.75,0,0.0,0,14.0,14.911079756682769,25,184.0,2022,10
Z.Pascal,PHI,9,9,1,1.0,8.0,0.0,5.231495568169768,0.751504182815552,29.75,0,0.0,0,8.0,6.49907063611317,25,184.0,2022,10
A.Brown,PHI,10,10,4,1.0,7.0,63.0,41.28557166928981,2.311523973941802,27.0,0,0.0,1,0.0,3.55037606223777,25,202.0,2022,11
D.Goedert,PHI,10,10,3,3.0,23.0,10.0,17.29040456512594,2.046153485774995,27.0,1,0.0,1,13.0,14.117183734553729,25,202.0,2022,11
D.Smith,PHI,10,10,8,6.0,53.0,47.0,58.30299249098357,5.743417501449585,27.0,0,0.0,1,24.0,25.707308097094952,25,202.0,2022,11
J.Stoll,PHI,10,10,1,1.0,11.0,11.0,9.510330319627148,0.650346159934998,27.0,0,0.0,0,0.0,3.08009205554845,25,202.0,2022,11
